label,trajectory,ids
1,"[[271, 72], [267, 73], [264, 74], [266, 78], [265, 79], [265, 78], [269, 77]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[107, 34], [108, 33], [109, 32], [111, 30], [114, 29], [116, 28], [118, 28], [116, 31]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[88, 33], [78, 33], [76, 33], [77, 34], [82, 32], [88, 31]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[210, 62], [211, 58], [205, 51], [206, 50], [213, 46], [210, 52]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[44, 48], [52, 47], [56, 45], [61, 48], [65, 47], [51, 34], [54, 35]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[224, 90], [231, 88], [240, 75], [237, 69], [238, 68], [243, 72], [253, 78], [261, 80]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[213, 63], [214, 64], [217, 65], [220, 66], [222, 68], [223, 67], [238, 70]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[78, 48], [83, 47], [91, 45], [95, 43], [99, 42]]","[[1], [1], [1], [1], [1]]"
1,"[[197, 44], [192, 39], [192, 41], [194, 45], [197, 48], [200, 48], [206, 43], [213, 34], [212, 33], [213, 36], [209, 45], [201, 50], [201, 56]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[30, 41], [24, 47], [28, 49], [28, 45], [29, 40], [30, 40], [29, 40]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[125, 44], [120, 39], [120, 36], [119, 34], [107, 38]]","[[1], [1], [1], [1], [1]]"
1,"[[191, 70], [193, 69], [196, 67], [200, 62], [201, 59], [203, 55]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[70, 44], [65, 45], [68, 47], [73, 45]]","[[1], [1], [1], [1]]"
1,"[[173, 57], [177, 52], [182, 49], [184, 49], [186, 47], [189, 44], [191, 43], [197, 41], [201, 40], [204, 40], [207, 40], [205, 40], [205, 44], [205, 49], [205, 57], [204, 60], [194, 69], [198, 73], [202, 71]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[7, 56], [17, 53], [24, 51], [35, 48], [42, 46], [42, 45], [48, 50], [42, 55], [36, 54], [46, 48], [59, 46], [65, 47]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[191, 67], [186, 67], [184, 66], [180, 61], [183, 57], [185, 56], [189, 55], [192, 53], [193, 51]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[221, 90], [221, 88], [220, 86], [221, 82], [220, 76], [219, 75], [215, 68], [212, 66], [210, 66]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[146, 51], [145, 49], [145, 48], [145, 47], [142, 39], [145, 39], [142, 40]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[71, 54], [79, 49], [80, 48], [84, 50], [84, 53], [87, 52], [96, 49], [100, 49], [106, 48]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[232, 66], [240, 64], [240, 60], [240, 56], [240, 64], [249, 73], [247, 74], [246, 73], [245, 72], [244, 71], [239, 76], [234, 74], [235, 73], [238, 75], [233, 76], [230, 74]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[55, 45], [65, 43], [71, 39], [79, 33], [89, 27]]","[[1], [1], [1], [1], [1]]"
1,"[[48, 29], [60, 27], [62, 25], [63, 25], [57, 22], [54, 28], [58, 25], [61, 23], [64, 17], [68, 13], [70, 13], [75, 11], [82, 7], [90, 1], [90, 0]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[187, 46], [187, 53], [191, 58], [198, 68], [195, 70], [186, 70]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[87, 12], [87, 9], [86, 9], [90, 13], [92, 13]]","[[1], [1], [1], [1], [1]]"
1,"[[170, 50], [171, 51], [175, 56], [174, 59], [177, 56], [183, 55], [185, 50], [186, 46], [188, 42], [190, 42]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[237, 66], [240, 71], [252, 78], [253, 80], [256, 81]]","[[1], [1], [1], [1], [1]]"
1,"[[99, 29], [97, 32], [104, 22], [104, 13], [104, 9]]","[[1], [1], [1], [1], [1]]"
1,"[[61, 60], [65, 51], [70, 49], [77, 46], [74, 41], [66, 35]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[126, 40], [129, 37], [136, 35], [140, 34], [146, 29]]","[[1], [1], [1], [1], [1]]"
1,"[[31, 0], [34, 11], [43, 11]]","[[1], [1], [1]]"
1,"[[149, 2], [173, 0], [178, 0], [183, 0], [158, 6]]","[[1], [1], [1], [1], [1]]"
1,"[[146, 49], [150, 54], [161, 63], [169, 67], [172, 67], [160, 68], [147, 66]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[21, 55], [22, 55], [30, 51], [36, 50], [43, 49], [46, 48], [49, 51]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[65, 52], [71, 50], [76, 50], [81, 50], [87, 52], [89, 52], [92, 54]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[191, 64], [194, 63], [197, 63], [200, 63], [203, 64], [203, 64]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[123, 66], [124, 63], [126, 59], [128, 57], [128, 56], [133, 50]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[261, 81], [262, 80], [266, 79], [271, 77], [274, 78], [275, 78], [277, 77], [282, 77], [284, 77]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[81, 32], [89, 33], [99, 38], [101, 31], [103, 23], [106, 20], [112, 16], [115, 13], [117, 12]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[66, 17], [64, 11], [64, 9], [60, 7], [61, 7]]","[[1], [1], [1], [1], [1]]"
1,"[[278, 67], [280, 68], [282, 69], [280, 66], [279, 65], [277, 63], [274, 57], [271, 54], [265, 54], [261, 56], [261, 56], [259, 54], [260, 52], [261, 51], [261, 54], [258, 56], [254, 58], [251, 54], [247, 46], [243, 44]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[5, 14], [16, 18], [23, 20], [32, 26], [16, 15], [16, 19], [22, 25], [33, 32]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[99, 30], [101, 27], [104, 27], [103, 29], [103, 25], [102, 23], [100, 18], [100, 16]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[276, 78], [276, 73], [276, 70], [278, 64], [281, 61], [281, 60], [281, 63]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[158, 50], [150, 49], [154, 50], [160, 50], [163, 53]]","[[1], [1], [1], [1], [1]]"
1,"[[193, 72], [203, 73], [208, 71], [210, 70]]","[[1], [1], [1], [1]]"
1,"[[120, 14], [108, 11], [90, 10], [80, 12], [77, 16]]","[[1], [1], [1], [1], [1]]"
1,"[[166, 51], [144, 38], [140, 37], [135, 36], [136, 45], [123, 44], [110, 40]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[43, 38], [44, 37], [48, 30], [41, 23], [41, 30], [42, 37]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[189, 76], [192, 77], [192, 77], [191, 77], [190, 77]]","[[1], [1], [1], [1], [1]]"
1,"[[265, 83], [266, 83], [267, 84], [261, 92], [264, 89], [264, 89]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[205, 83], [205, 82], [206, 85], [207, 79], [203, 73], [201, 72]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[56, 49], [58, 50], [61, 52], [61, 51], [61, 47]]","[[1], [1], [1], [1], [1]]"
1,"[[267, 80], [263, 79], [266, 76], [267, 67], [265, 68], [269, 74], [271, 77]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[235, 19], [241, 3], [244, 0], [249, 0], [239, 0], [237, 0]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[210, 4], [213, 2], [217, 0], [219, 0], [219, 0], [216, 0], [210, 0], [208, 0], [205, 0], [197, 2], [201, 12]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[80, 21], [84, 22], [93, 22], [100, 18], [100, 17]]","[[1], [1], [1], [1], [1]]"
1,"[[119, 17], [123, 21], [119, 28], [116, 34], [119, 34], [124, 27]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[82, 46], [81, 44], [88, 52], [94, 51], [101, 49], [102, 47], [104, 43], [104, 42]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[98, 54], [103, 50], [103, 50], [112, 44], [117, 39]]","[[1], [1], [1], [1], [1]]"
1,"[[153, 23], [144, 19], [108, 8], [119, 6], [128, 4], [138, 5], [143, 7], [155, 15], [162, 32], [159, 49]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[252, 95], [256, 85], [253, 79], [251, 75], [247, 75]]","[[1], [1], [1], [1], [1]]"
1,"[[239, 87], [239, 86], [239, 79], [244, 76], [250, 75]]","[[1], [1], [1], [1], [1]]"
1,"[[134, 26], [138, 24], [138, 19], [138, 20], [139, 21], [146, 28]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[58, 33], [47, 30], [52, 26], [65, 31], [64, 27], [64, 32], [59, 36], [59, 32], [59, 32], [57, 27], [54, 23], [50, 24], [42, 29], [32, 28], [35, 30], [47, 36]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[245, 75], [242, 83], [249, 81], [249, 75], [250, 74], [254, 69], [253, 68], [250, 69], [245, 67]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[49, 55], [51, 49], [60, 46], [63, 43], [66, 38], [67, 36], [69, 34], [74, 31], [82, 34], [84, 35]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[121, 39], [119, 38], [111, 38], [102, 39], [91, 42], [84, 48], [77, 41], [77, 40], [72, 42]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[33, 45], [28, 47], [26, 47], [24, 47], [20, 43], [20, 43], [21, 42]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[195, 78], [197, 76], [197, 75], [198, 73], [200, 73], [200, 71]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[11, 41], [8, 41], [9, 41], [9, 42], [9, 40], [9, 36], [8, 34], [9, 34], [10, 34], [15, 36]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[231, 95], [240, 88], [247, 88], [251, 88], [255, 88], [264, 87], [265, 85], [267, 85]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[200, 83], [206, 86], [211, 79], [209, 75], [205, 69]]","[[1], [1], [1], [1], [1]]"
1,"[[29, 27], [28, 34], [26, 33], [30, 35], [35, 36], [37, 37], [49, 40]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[60, 50], [61, 51], [64, 51], [73, 47], [79, 46]]","[[1], [1], [1], [1], [1]]"
1,"[[93, 51], [97, 54], [104, 59], [107, 62], [105, 58], [99, 54]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[38, 46], [46, 45], [51, 39], [52, 38], [52, 34], [57, 31], [60, 31], [66, 34], [77, 40], [81, 43], [81, 47], [77, 50], [80, 48], [81, 43]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[192, 53], [193, 53], [194, 50], [194, 43]]","[[1], [1], [1], [1]]"
1,"[[194, 33], [192, 27], [190, 17], [187, 16], [187, 19], [187, 24], [190, 25]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[71, 49], [64, 41], [58, 24], [49, 15], [45, 13], [32, 24], [29, 28], [34, 29], [47, 30], [55, 30], [38, 29], [42, 27], [49, 22], [51, 19], [57, 15], [67, 12], [70, 12]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[277, 76], [281, 75], [281, 76], [283, 74], [283, 70]]","[[1], [1], [1], [1], [1]]"
1,"[[207, 68], [207, 68], [208, 68], [209, 69], [209, 68]]","[[1], [1], [1], [1], [1]]"
1,"[[35, 20], [35, 24], [37, 27], [38, 32], [38, 39], [34, 36]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[47, 36], [57, 35], [61, 33], [73, 26], [81, 17]]","[[1], [1], [1], [1], [1]]"
1,"[[57, 24], [60, 27], [58, 28], [50, 30], [46, 31]]","[[1], [1], [1], [1], [1]]"
1,"[[277, 76], [273, 72], [272, 72], [267, 73], [271, 74], [268, 73], [268, 71], [269, 70], [268, 69], [272, 62], [268, 57]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[202, 64], [189, 71], [187, 74], [190, 75], [193, 71], [192, 68]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[203, 57], [201, 55], [204, 53], [203, 51], [202, 50], [201, 48], [195, 50]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[267, 69], [264, 60], [263, 57], [258, 56], [254, 49], [253, 45], [253, 48], [256, 58], [258, 62]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[152, 58], [158, 61], [159, 63], [166, 65], [165, 64], [166, 64]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[30, 10], [32, 13], [34, 15], [32, 26], [33, 31], [31, 24]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[188, 74], [193, 71], [195, 70], [197, 69], [199, 65]]","[[1], [1], [1], [1], [1]]"
1,"[[46, 34], [49, 32], [57, 30], [54, 40], [59, 28]]","[[1], [1], [1], [1], [1]]"
1,"[[17, 45], [13, 47], [9, 46], [12, 40], [15, 39], [19, 33], [26, 28], [30, 26], [34, 29], [35, 29], [28, 33], [25, 32], [24, 33], [20, 32], [20, 32], [23, 31], [23, 27], [18, 27], [18, 20]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[192, 51], [195, 51], [196, 51], [202, 54], [208, 51], [211, 46], [215, 39], [219, 32], [220, 30], [218, 28], [215, 32], [211, 34]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[58, 25], [56, 23], [56, 20], [64, 22], [65, 23], [65, 21]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[46, 13], [43, 15], [43, 17], [44, 18], [45, 13]]","[[1], [1], [1], [1], [1]]"
1,"[[302, 74], [300, 67], [292, 57], [291, 62], [294, 68]]","[[1], [1], [1], [1], [1]]"
1,"[[202, 56], [199, 59], [200, 65], [194, 66], [184, 54], [181, 54], [183, 55], [184, 57], [187, 61], [188, 62]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[298, 72], [288, 72], [282, 73], [281, 73], [285, 73], [291, 68], [290, 67], [292, 69], [297, 59], [298, 54], [297, 51], [294, 55], [293, 59], [295, 66]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[161, 62], [163, 61], [170, 57], [173, 51], [175, 48]]","[[1], [1], [1], [1], [1]]"
1,"[[96, 40], [101, 40], [105, 47], [107, 40], [102, 33], [92, 28], [95, 29]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[188, 64], [188, 66], [188, 67], [195, 64], [197, 63], [197, 64], [199, 67], [198, 67], [196, 65]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[53, 49], [63, 50], [68, 58], [74, 59], [72, 53], [72, 53], [71, 51], [71, 49], [72, 50], [81, 50], [84, 51], [89, 52], [96, 58], [98, 59], [99, 59]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[249, 78], [251, 77], [256, 76], [263, 73], [262, 68], [268, 77]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[230, 92], [231, 91], [236, 88], [236, 84], [235, 81], [239, 79], [251, 81], [255, 84]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[99, 45], [97, 42], [110, 38], [116, 33], [113, 29], [124, 18], [125, 3], [126, 0]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[274, 80], [281, 74], [283, 72], [284, 72], [286, 74]]","[[1], [1], [1], [1], [1]]"
1,"[[34, 57], [35, 48], [35, 46], [34, 44], [40, 47], [41, 47]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[193, 9], [185, 9], [182, 10], [177, 13], [173, 17], [168, 21]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[54, 48], [60, 47], [62, 47], [64, 48], [68, 52], [73, 54]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[85, 54], [86, 53], [86, 54], [84, 52], [84, 49], [84, 49], [84, 49], [89, 48], [90, 47], [90, 48], [89, 45], [89, 45], [89, 45], [89, 47], [94, 50], [96, 50], [90, 56], [91, 58], [93, 59], [94, 57], [95, 56]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[102, 55], [98, 54], [100, 53], [99, 53], [101, 55]]","[[1], [1], [1], [1], [1]]"
1,"[[5, 47], [6, 47], [21, 45], [35, 48], [49, 47], [53, 46], [64, 46], [69, 47], [71, 47], [73, 45], [76, 44], [79, 45], [85, 51], [86, 50], [92, 53], [101, 49], [101, 42], [100, 36], [104, 38], [109, 40], [112, 38], [117, 37], [118, 40], [107, 43], [115, 42], [123, 40], [122, 39]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[48, 20], [51, 26], [61, 29], [77, 36], [83, 39], [88, 40], [86, 40], [81, 41], [84, 46], [87, 48]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[199, 76], [208, 75], [209, 72], [210, 70], [211, 70], [212, 70]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[246, 70], [234, 63], [230, 66], [228, 67], [225, 63]]","[[1], [1], [1], [1], [1]]"
1,"[[42, 50], [46, 46], [47, 44], [47, 44]]","[[1], [1], [1], [1]]"
1,"[[290, 71], [294, 66], [294, 66], [293, 67], [295, 68]]","[[1], [1], [1], [1], [1]]"
1,"[[50, 48], [52, 49], [56, 52], [60, 49], [64, 48]]","[[1], [1], [1], [1], [1]]"
1,"[[180, 52], [185, 51], [207, 50], [214, 52], [216, 60]]","[[1], [1], [1], [1], [1]]"
1,"[[188, 69], [192, 75], [193, 79], [193, 69], [191, 58], [192, 51]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[93, 47], [99, 47], [104, 55], [106, 53]]","[[1], [1], [1], [1]]"
1,"[[32, 41], [24, 51], [27, 48]]","[[1], [1], [1]]"
1,"[[38, 42], [49, 42], [63, 44], [67, 46], [73, 47], [77, 46], [78, 47], [78, 45], [79, 46], [78, 47], [81, 49], [81, 49], [86, 49], [93, 49], [94, 51], [94, 52], [101, 54], [107, 57], [109, 57]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[270, 72], [270, 73], [268, 75], [271, 74], [266, 72], [265, 73], [268, 74], [264, 75]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[139, 60], [140, 60], [144, 58], [146, 58], [143, 59]]","[[1], [1], [1], [1], [1]]"
1,"[[144, 80], [148, 73], [152, 68], [157, 61], [163, 52], [163, 50]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[272, 68], [278, 61], [280, 57], [285, 51], [289, 44]]","[[1], [1], [1], [1], [1]]"
1,"[[119, 17], [120, 22], [120, 34], [118, 42], [117, 46], [114, 51], [118, 53], [119, 53], [120, 53], [117, 54], [117, 54], [113, 54], [112, 55], [112, 54], [118, 50], [125, 43], [129, 36], [137, 26], [148, 20], [149, 18], [146, 17], [153, 15], [156, 14], [165, 13], [167, 12], [170, 11], [179, 6], [182, 0], [185, 0], [193, 0]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[171, 70], [172, 67], [174, 65], [180, 69], [181, 72], [182, 71], [183, 67], [181, 67], [192, 70]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[206, 73], [206, 76], [211, 75], [209, 67], [208, 61], [208, 57], [211, 60]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[287, 72], [288, 70], [288, 67], [288, 60], [286, 58], [285, 58], [287, 67]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[126, 51], [130, 58], [132, 60], [134, 63], [134, 64], [134, 64], [136, 64]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[95, 57], [89, 55], [81, 55], [78, 50], [81, 50], [73, 57], [69, 56], [71, 54], [74, 53], [82, 50], [83, 49], [85, 46], [86, 43], [88, 43], [93, 47], [96, 50], [98, 51], [102, 55], [108, 56], [109, 54], [111, 45], [112, 45], [112, 45]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[127, 64], [136, 66], [138, 67], [140, 67], [141, 67], [142, 68], [147, 73]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[93, 21], [90, 13], [88, 11], [89, 0], [89, 0]]","[[1], [1], [1], [1], [1]]"
1,"[[135, 73], [134, 70], [136, 68], [139, 65], [142, 64], [149, 66], [165, 74]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[91, 48], [94, 46], [93, 46], [92, 44], [97, 39], [100, 35], [98, 34], [96, 38], [96, 40], [96, 47]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[8, 47], [11, 44], [15, 43], [26, 39], [30, 36], [30, 35], [27, 32], [25, 30], [25, 30], [27, 31], [33, 31]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[228, 75], [226, 70], [224, 67], [228, 65], [232, 62], [217, 66], [226, 68], [230, 69], [235, 73], [237, 75], [238, 78], [237, 79], [235, 78], [234, 79], [229, 84], [223, 82], [219, 77], [216, 69], [208, 63], [201, 57], [194, 53], [193, 49], [190, 49], [192, 49], [193, 43]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[5, 31], [8, 30], [17, 28], [24, 28], [31, 29], [44, 33], [54, 36], [54, 38], [57, 43], [67, 43], [74, 47]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[53, 41], [56, 39], [58, 37], [60, 35], [61, 33], [67, 32]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[189, 59], [191, 65], [194, 68], [202, 71], [212, 67], [214, 64], [211, 60], [206, 58], [208, 60], [213, 58]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[126, 40], [127, 36], [127, 35], [126, 34], [124, 35], [124, 36]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[199, 66], [199, 65], [198, 60], [194, 59], [184, 61], [183, 60]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[196, 72], [187, 68], [187, 62], [191, 64], [195, 67], [196, 72], [198, 72], [202, 70], [208, 66], [215, 62], [218, 59]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[196, 62], [201, 63], [210, 63], [212, 63], [212, 60], [212, 57], [212, 65]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[60, 53], [61, 52], [67, 56], [67, 54], [66, 53], [69, 50], [75, 49], [77, 48]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[77, 42], [76, 42], [73, 43], [73, 44], [74, 46], [70, 41], [68, 39], [52, 36]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[36, 43], [32, 42], [29, 39], [27, 40], [25, 43], [21, 51]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[262, 86], [262, 86], [262, 85], [262, 85], [262, 85], [261, 85], [261, 88], [262, 88]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[104, 53], [103, 51], [104, 51], [104, 51], [104, 53], [104, 53], [107, 54]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[108, 53], [109, 49], [110, 49], [112, 48], [113, 48], [113, 47], [114, 45], [118, 46], [117, 46]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[100, 40], [95, 36], [92, 34], [89, 30], [86, 29], [86, 30], [85, 31]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[204, 59], [205, 60], [206, 64], [206, 68], [206, 70], [205, 71], [204, 70], [203, 69], [201, 70]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[265, 82], [261, 81], [259, 78], [258, 75], [260, 73], [259, 70], [258, 69], [256, 70], [253, 71], [249, 73], [251, 74], [256, 77], [259, 80], [262, 82]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[109, 38], [109, 38], [110, 40], [111, 43], [113, 48], [114, 49]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[166, 59], [168, 54], [175, 40], [177, 43], [184, 49], [188, 52], [190, 52], [191, 52], [191, 46], [192, 45], [191, 43], [190, 42], [189, 43]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[38, 35], [39, 35], [39, 33], [45, 24], [50, 19], [56, 15], [61, 19], [61, 22], [60, 27], [58, 34], [58, 35], [56, 34], [54, 35], [54, 35]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[146, 38], [143, 41], [131, 34], [135, 39], [138, 41], [149, 30], [150, 16], [148, 10], [150, 4], [158, 13], [158, 14], [154, 24], [152, 36]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[183, 54], [182, 56], [183, 61], [186, 65], [187, 66], [189, 69], [191, 70], [192, 71], [194, 67]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[15, 38], [19, 38], [30, 39], [33, 37], [34, 34], [36, 32], [34, 34], [33, 37], [35, 34]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
